site_gaw_id year month day hour minute second year month day hour minute second value value_unc nvalue latitude longitude altitude elevation intake_height flask_no ORG_QCflag QCflag instrument measurement_method scale
MKN 2022 1 2 12 0 0 -999 -9 -9 -9 -9 -9 408.47 0.39 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 13 0 0 -999 -9 -9 -9 -9 -9 409.13 0.44 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 14 0 0 -999 -9 -9 -9 -9 -9 409.55 0.38 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 15 0 0 -999 -9 -9 -9 -9 -9 410.06 0.4 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 16 0 0 -999 -9 -9 -9 -9 -9 411.47 0.78 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 17 0 0 -999 -9 -9 -9 -9 -9 411.89 0.75 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 18 0 0 -999 -9 -9 -9 -9 -9 413.41 0.18 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 19 0 0 -999 -9 -9 -9 -9 -9 413.22 0.12 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 20 0 0 -999 -9 -9 -9 -9 -9 415.02 0.87 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 21 0 0 -999 -9 -9 -9 -9 -9 416.63 0.19 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 22 0 0 -999 -9 -9 -9 -9 -9 416.67 0.11 55 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 2 23 0 0 -999 -9 -9 -9 -9 -9 416.91 0.09 44 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 0 0 0 -999 -9 -9 -9 -9 -9 416.7 0.18 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 1 0 0 -999 -9 -9 -9 -9 -9 416.75 0.13 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 2 0 0 -999 -9 -9 -9 -9 -9 417.01 0.11 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 3 0 0 -999 -9 -9 -9 -9 -9 417.07 0.17 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 4 0 0 -999 -9 -9 -9 -9 -9 416.17 0.37 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 5 0 0 -999 -9 -9 -9 -9 -9 415.55 0.13 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 6 0 0 -999 -9 -9 -9 -9 -9 415.46 0.22 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 7 0 0 -999 -9 -9 -9 -9 -9 415.12 0.54 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 8 0 0 -999 -9 -9 -9 -9 -9 411.54 0.29 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 9 0 0 -999 -9 -9 -9 -9 -9 410.36 0.78 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 10 0 0 -999 -9 -9 -9 -9 -9 409.38 0.34 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 11 0 0 -999 -9 -9 -9 -9 -9 408.81 0.6 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 12 0 0 -999 -9 -9 -9 -9 -9 407.71 0.43 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 13 0 0 -999 -9 -9 -9 -9 -9 408.07 0.49 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 14 0 0 -999 -9 -9 -9 -9 -9 411.88 1.54 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 15 0 0 -999 -9 -9 -9 -9 -9 412.93 0.85 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
MKN 2022 1 3 16 0 0 -999 -9 -9 -9 -9 -9 416.66 0.76 60 -0.0621999986 37.2971992493 3688 3678 10 -999.999 -999.999 2 1 18 1
