TIME,HOUR,MINUTE,SECOND,OZONE,TEMPERATURE,HUMIDITY,DEWPOINT,PRESSURE,WIND_DIR,W_SPEED,"TOTAL RAD",DIFFUSE_RAD,"DIRECT RAD",,,,
0.0270717592592593,0,38,59,34.6,4.6,61,-2.2,658.9,147,0,0,0,0,0,40,0,1
0.0277662037037037,0,39,59,34.8,4.8,60,-2.3,658.9,146,0,0,0,0,0,41,0,1
0.0284606481481481,0,40,59,42.2,5,60,-2.3,658.9,149,0,0,0,0,0,42,0,1
0.0291550925925926,0,41,59,40,5.2,61,-1.9,658.9,182,0,0,0,0,0,43,0,1
0.029849537037037,0,42,59,36.2,5.3,60,-1.7,658.9,222,0,0,0,0,0,44,0,1
0.0305439814814815,0,43,59,33.8,5.2,59,-1.9,658.9,186,18,0,0,0,0,45,0,1
0.0312384259259259,0,44,59,34.9,5.1,59,-2.1,658.9,111,0,0,0,0,46,0,1,
0.0319328703703704,0,45,59,33.9,4.9,59,-2.3,658.9,105,6,0,0,0,0,47,0,1
0.0326273148148148,0,46,59,34.4,5,58,-2.4,658.9,109,0,0,0,0,0,48,0,1
0.0333217592592593,0,47,59,36.4,5.1,58,-2.5,658.9,80,6,0,0,0,0,49,1,1
0.0340162037037037,0,48,59,34.5,5.3,57,-2.5,658.9,80,0,0,0,0,50,0,1,
0.0347106481481482,0,49,59,38.1,5.4,57,-2.6,658.9,85,0,0,0,0,51,1,1,
0.0354050925925926,0,50,59,38.4,5.5,56,-2.4,658.9,97,8,0,0,0,0,52,1,1
0.036099537037037,0,51,59,37.6,5.4,57,-2.5,658.9,135,0,0,0,0,0,53,0,1
0.0367939814814815,0,52,59,36.2,5.4,56,-2.5,658.9,123,5,0,0,0,0,54,0,1
0.0374884259259259,0,53,59,36,5.3,56,-2.7,658.9,127,0,0,0,0,55,1,1,
0.0381828703703704,0,54,59,33.9,5.4,54,-2.8,658.9,88,0,0,0,0,0,56,0,1
0.0388773148148148,0,55,59,28,5.4,52,-3.3,658.9,123,0,0,0,0,57,0,1,
0.0395717592592593,0,56,59,39.1,5.2,54,-3.6,658.9,105,0,0,0,0,0,58,0,1
0.0402662037037037,0,57,59,36.1,5,55,-3.4,658.9,82,0,0,0,0,0,59,0,1
0.0409606481481481,0,58,59,36.6,4.9,55,-3.4,658.9,74,25,0,0,0,1,0,0,1
0.0416550925925926,0,59,59,38.9,4.9,56,-3.4,658.9,30,61,0,0,0,1,1,0,1
0.042349537037037,1,0,59,37.8,4.9,56,-3.2,658.9,53,0,0,0,1,2,0,1,
0.0430439814814815,1,1,59,37.1,4.8,56,-3.3,658.9,34,0,0,0,0,1,3,0,1
0.0437384259259259,1,2,59,37.6,4.7,57,-3.2,658.9,38,0,0,0,0,1,4,0,1
0.0444328703703704,1,3,59,35.9,4.7,56,-3.3,658.9,108,0,0,0,0,1,5,0,1
0.0451273148148148,1,4,59,39.1,4.6,57,-3.3,658.9,78,0,0,0,0,1,6,0,1
0.0458217592592593,1,5,59,39.2,4.6,57,-3.2,658.9,55,0,0,0,0,1,7,0,1
0.0465162037037037,1,6,59,36.6,4.7,57,-3.3,658.9,85,0,0,0,0,1,8,0,1
0.0472106481481481,1,7,59,37.8,4.7,57,-3,658.9,75,0,0,0,0,1,9,0,1
0.0479050925925926,1,8,59,38.5,4.7,58,-3,659,64,19,0,0,0,1,10,0,1
0.048599537037037,1,9,59,38.4,4.6,59,-2.8,659,53,43,0,0,0,1,11,0,1
0.0492939814814815,1,10,59,35.8,4.6,59,-2.7,659,72,0,0,0,1,12,0,1,
0.0499884259259259,1,11,59,37.1,4.5,60,-2.7,659,79,0,0,0,0,1,13,0,1
0.0506828703703704,1,12,59,36.5,4.6,60,-2.5,659,80,2,0,0,0,1,14,0,1
0.0513773148148148,1,13,59,38.2,4.6,60,-2.6,659,91,50,0,0,0,1,15,0,1
0.0520717592592593,1,14,59,37.8,4.7,60,-2.4,659,98,0,0,0,1,16,0,1,
0.0527662037037037,1,15,59,37.4,4.9,59,-2.3,659,99,0,0,0,1,17,0,1,
0.0534606481481481,1,16,59,35.7,4.9,58,-2.5,659,99,0,0,0,1,18,0,1,
0.0541550925925926,1,17,59,34.6,4.7,60,-2.6,659,93,0,0,0,1,19,0,1,
0.054849537037037,1,18,59,37.5,4.5,60,-2.5,659,89,0,0,0,1,20,0,1,
0.0555439814814815,1,19,59,34.8,4.5,60,-2.6,659,97,0,0,0,1,21,0,1,
0.0562384259259259,1,20,59,37.9,4.5,60,-2.6,659,91,0,0,0,1,22,0,1,
0.0569328703703704,1,21,59,35.2,4.4,60,-2.6,659,91,0,0,0,1,23,0,1,
0.0576273148148148,1,22,59,41.8,4.4,60,-2.6,659,88,0,0,0,1,24,0,1,
0.0583217592592593,1,23,59,37,4.5,60,-2.4,658.9,89,0,0,0,1,25,0,1,
0.0590162037037037,1,24,59,35.7,4.6,60,-2.6,659,86,0,0,0,1,26,0,1,
0.0597106481481482,1,25,59,37.2,4.8,59,-2.5,658.9,89,0,0,0,1,27,0,1,
0.0604050925925926,1,26,59,28.1,4.9,57,-2.6,658.9,90,0,0,0,1,28,0,1,
0.061099537037037,1,27,59,32,4.9,55,-3.1,658.9,96,0,0,0,1,29,0,1,
0.0617939814814815,1,28,59,33.1,4.9,54,-3.4,659,96,0,0,0,1,30,0,1,
0.0624884259259259,1,29,59,40.1,4.8,55,-3.7,659,95,0,0,0,1,31,0,1,
0.0631828703703704,1,30,59,35.8,4.7,55,-3.5,659,92,0,0,0,1,32,0,1,
0.0638773148148148,1,31,59,35.2,4.8,54,-3.5,659,95,0,0,0,1,33,0,1,
0.0645717592592593,1,32,59,41.4,4.9,54,-3.6,659,94,0,0,0,1,34,1,1,
0.0652662037037037,1,33,59,39.1,4.7,55,-3.4,659,97,0,0,0,1,35,1,1,
0.0659606481481481,1,34,59,32.6,4.7,55,-3.4,659,99,0,0,0,1,36,1,1,
0.0666550925925926,1,35,59,39.7,4.6,56,-3.5,659,94,0,0,0,1,37,0,1,
0.067349537037037,1,36,59,35.8,4.3,57,-3.4,659.1,86,0,0,0,1,38,1,1,
0.0680439814814815,1,37,59,40,4.3,57,-3.6,659.1,61,0,0,0,1,39,0,1,
0.0687384259259259,1,38,59,41,4.3,58,-3.4,659.1,34,0,0,0,1,40,0,1,
0.0694328703703704,1,39,59,34.4,4.4,57,-3.3,659.1,43,0,0,0,1,41,1,1,
0.0701273148148148,1,40,59,41.2,4.4,57,-3.3,659.1,351,12,0,0,0,1,42,0,1
0.0708217592592593,1,41,59,42.5,4.4,59,-3.1,659.1,353,23,0,0,0,1,43,0,1
0.0715162037037037,1,42,59,33,4.3,58,-2.9,659.1,69,0,0,0,0,1,44,0,1
0.0722106481481481,1,43,59,39.5,4.5,57,-3.2,659.1,340,0,0,0,0,1,45,0,1
0.0729050925925926,1,44,59,49.8,4.6,60,-3.1,659.1,19,0,0,0,0,1,46,0,1
0.073599537037037,1,45,59,40.6,4.7,61,-2.5,659.1,277,0,0,0,0,1,47,0,1
0.0742939814814815,1,46,59,43.6,4.8,63,-1.9,659.1,39,0,0,0,0,1,48,0,1
0.0749884259259259,1,47,59,25.7,4.8,62,-1.7,659.1,86,0,0,0,0,1,49,0,1
0.0756828703703704,1,48,59,33.7,4.8,60,-2,659.2,55,4,0,0,0,1,50,0,1
0.0763773148148148,1,49,59,31.3,4.7,60,-2.2,659.2,88,0,0,0,1,51,0,1,
0.0770717592592593,1,50,59,38.6,4.3,61,-2.5,659.1,83,0,0,0,1,52,0,1,
0.0777662037037037,1,51,59,41.2,4.2,63,-2.4,659.1,70,0,0,0,1,53,0,1,
0.0784606481481482,1,52,59,40,4.4,64,-2,659.2,70,0,0,0,1,54,0,1,
0.0791550925925926,1,53,59,39.4,4.5,64,-1.8,659.2,52,0,0,0,0,1,55,0,1
0.079849537037037,1,54,59,38.5,4.6,64,-1.7,659.2,47,0,0,0,0,1,56,0,1
0.0805439814814815,1,55,59,35.6,4.6,65,-1.5,659.2,330,0,0,0,0,1,57,0,1
0.0812384259259259,1,56,59,40.3,4.6,65,-1.5,659.2,129,0,0,0,0,1,58,0,1
0.0819328703703704,1,57,59,35.2,4.5,65,-1.5,659.2,105,0,0,0,0,1,59,0,1
0.0826273148148148,1,58,59,34.5,4.6,65,-1.4,659.2,98,0,0,0,0,2,0,0,1
0.0833217592592593,1,59,59,32.2,4.6,63,-1.4,659.2,83,3,0,0,0,2,1,0,1
0.0840162037037037,2,0,59,37.9,4.6,63,-1.9,659.2,82,0,0,0,0,2,2,1,1
0.0847106481481481,2,1,59,36.5,4.6,62,-1.8,659.2,90,0,0,0,2,3,0,1,
0.0854050925925926,2,2,59,28,4.6,60,-2.1,659.2,79,0,0,0,2,4,0,1,
0.086099537037037,2,3,59,39.1,4.6,60,-2.6,659.2,78,0,0,0,2,5,0,1,
0.0867939814814815,2,4,59,38.6,4.5,61,-2.5,659.2,85,0,0,0,2,6,0,1,
0.0874884259259259,2,5,59,30.7,4.6,59,-2.3,659.2,89,0,0,0,2,7,0,1,
0.0881828703703704,2,6,59,35,4.6,59,-2.8,659.2,95,0,0,0,2,8,0,1,
0.0888773148148148,2,7,59,34.6,4.5,58,-2.8,659.2,93,0,0,0,2,9,0,1,
0.0895717592592593,2,8,59,35.4,4.4,59,-3,659.2,89,0,0,0,2,10,0,1,
0.0902662037037037,2,9,59,40.3,4.4,59,-3,659.3,92,0,0,0,2,11,0,1,
0.0909606481481482,2,10,59,37.1,4.5,58,-3,659.3,93,0,0,0,2,12,0,1,
0.0916550925925926,2,11,59,34,4.6,58,-3,659.3,93,0,0,0,2,13,0,1,
0.092349537037037,2,12,59,39.4,4.6,58,-3,659.3,87,0,0,0,2,14,0,1,
0.0930439814814815,2,13,59,37.9,4.6,58,-2.9,659.3,88,0,0,0,2,15,0,1,
0.0937384259259259,2,14,59,39.3,4.8,58,-3,659.2,85,0,0,0,2,16,0,1,
0.0944328703703704,2,15,59,31,5,56,-2.7,659.2,85,0,0,0,2,17,0,1,
0.0951273148148148,2,16,59,35.9,5.1,55,-3,659.2,82,0,0,0,2,18,0,1,
0.0958217592592593,2,17,59,36.1,5.1,55,-3.3,659.2,80,0,0,0,2,19,0,1,
0.0965162037037037,2,18,59,41.3,4.8,57,-3.2,659.2,82,0,0,0,2,20,0,1,
0.0972106481481481,2,19,59,33,4.5,57,-3.1,659.2,80,0,0,0,2,21,0,1,
0.0979050925925926,2,20,59,37.8,4.6,57,-3.3,659.2,84,0,0,0,2,22,0,1,
0.098599537037037,2,21,59,36.6,4.6,57,-3.1,659.2,85,0,0,0,2,23,0,1,
0.0992939814814815,2,22,59,37.3,4.5,57,-3.2,659.3,86,0,0,0,2,24,0,1,
0.0999884259259259,2,23,59,37.6,4.5,57,-3.1,659.3,87,0,0,0,2,25,0,1,
0.10068287037037,2,24,59,36.2,4.4,58,-3.2,659.3,84,0,0,0,2,26,0,1,
0.101377314814815,2,25,59,38.2,4.5,57,-3.2,659.3,86,0,0,0,2,27,0,1,
0.102071759259259,2,26,59,37.9,4.6,57,-3.1,659.3,81,0,0,0,2,28,0,1,
0.102766203703704,2,27,59,37.8,4.6,58,-3.1,659.3,77,0,0,0,2,29,0,1,
0.103460648148148,2,28,59,36.9,4.8,57,-3,659.3,78,0,0,0,2,30,0,1,
0.104155092592593,2,29,59,35.7,4.9,57,-3,659.3,78,0,0,0,2,31,0,1,
0.104849537037037,2,30,59,36.8,5,56,-3,659.4,82,0,0,0,2,32,0,1,
0.105543981481481,2,31,59,36.8,5.1,56,-3.1,659.4,81,0,0,0,2,33,0,1,
0.106238425925926,2,32,59,39.1,5,57,-3,659.4,81,0,0,0,2,34,0,1,
0.10693287037037,2,33,59,38.5,4.9,58,-2.7,659.4,77,0,0,0,2,35,0,1,
0.107627314814815,2,34,59,36.5,5.1,57,-2.7,659.4,77,0,0,0,2,36,0,1,
0.108321759259259,2,35,59,37.4,5.2,57,-2.7,659.4,82,0,0,0,2,37,0,1,
0.109016203703704,2,36,59,36.7,5.2,57,-2.7,659.4,70,0,0,0,2,38,0,1,
0.109710648148148,2,37,59,38,5.1,57,-2.7,659.4,75,0,0,0,2,39,0,1,
0.110405092592593,2,38,59,37.8,5.2,57,-2.7,659.4,74,0,0,0,2,40,0,1,
0.111099537037037,2,39,59,34.7,5.2,57,-2.6,659.5,74,0,0,0,2,41,0,1,
0.111793981481481,2,40,59,36,4.9,58,-2.5,659.5,69,0,0,0,2,42,0,1,
0.112488425925926,2,41,59,37.9,4.7,59,-2.7,659.5,66,0,0,0,2,43,0,1,
0.11318287037037,2,42,59,35.5,4.7,59,-2.7,659.5,90,0,0,0,2,44,0,1,
0.113877314814815,2,43,59,37.2,4.6,59,-2.7,659.5,77,0,0,0,2,45,0,1,
0.114571759259259,2,44,59,37.1,4.6,59,-2.6,659.5,56,0,0,0,2,46,0,1,
0.115266203703704,2,45,59,36.3,4.8,59,-2.7,659.5,70,6,0,0,0,2,47,0,1
0.115960648148148,2,46,59,35.9,4.8,58,-2.6,659.5,85,0,0,0,0,2,48,0,1
0.116655092592593,2,47,59,38,4.9,58,-2.7,659.5,71,0,0,0,2,49,0,1,
0.117349537037037,2,48,59,36.5,5,57,-2.7,659.5,64,0,0,0,2,50,1,1,
0.118043981481481,2,49,59,38.9,5.1,57,-2.7,659.5,58,0,0,0,2,51,1,1,
0.118738425925926,2,50,59,40.6,5.2,58,-2.6,659.5,52,0,0,0,2,52,1,1,
0.11943287037037,2,51,59,31.7,5.3,56,-2.4,659.5,67,0,0,0,2,53,1,1,
0.120127314814815,2,52,59,37.9,5.3,57,-2.7,659.5,63,0,0,0,2,54,0,1,
0.120821759259259,2,53,59,37.3,5.4,56,-2.6,659.5,67,0,0,0,2,55,0,1,
0.121516203703704,2,54,59,35.7,5.4,56,-2.6,659.5,76,0,0,0,2,56,0,1,
0.122210648148148,2,55,59,32.1,5.1,56,-2.7,659.5,89,0,0,0,2,57,0,1,
0.122905092592593,2,56,59,39.3,4.9,57,-2.8,659.5,80,0,0,0,2,58,0,1,
0.123599537037037,2,57,59,37.1,4.8,57,-2.9,659.6,79,0,0,0,2,59,0,1,
0.124293981481481,2,58,59,36.6,4.9,57,-2.9,659.6,82,0,0,0,3,0,0,1,
0.124988425925926,2,59,59,35.4,5.1,56,-2.9,659.6,92,0,0,0,3,1,0,1,
0.12568287037037,3,0,59,39,5.2,55,-3.1,659.6,78,0,0,0,3,2,0,1,
0.126377314814815,3,1,59,36.8,5.2,56,-2.9,659.6,70,0,0,0,3,3,0,1,
0.127071759259259,3,2,59,37,5,56,-2.9,659.6,71,0,0,0,3,4,0,1,
0.127766203703704,3,3,59,38.7,5.1,56,-3,659.6,74,0,0,0,3,5,0,1,
0.128460648148148,3,4,59,37.4,5.2,56,-2.9,659.6,75,0,0,0,3,6,0,1,
0.129155092592593,3,5,59,34.7,5.2,55,-3.1,659.6,84,0,0,0,3,7,0,1,
0.129849537037037,3,6,59,35.4,5.3,54,-3.3,659.6,87,0,0,0,3,8,0,1,
0.130543981481481,3,7,59,40,5.3,54,-3.3,659.6,78,0,0,0,3,9,0,1,
0.131238425925926,3,8,59,38.6,5.3,54,-3.2,659.6,77,0,0,0,3,10,0,1,
0.13193287037037,3,9,59,36.1,5.2,54,-3.2,659.6,74,0,0,0,3,11,0,1,
0.132627314814815,3,10,59,35,5.1,54,-3.4,659.6,69,0,0,0,3,12,0,1,
0.133321759259259,3,11,59,35.4,5,53,-3.5,659.6,66,80,0,0,0,3,13,0,1
0.134016203703704,3,12,59,35.1,4.9,53,-3.7,659.6,68,0,0,0,3,14,0,1,
0.134710648148148,3,13,59,33.2,4.8,52,-3.9,659.6,70,0,0,0,3,15,0,1,
0.135405092592593,3,14,59,36.8,4.8,51,-4.2,659.6,71,0,0,0,3,16,0,1,
0.136099537037037,3,15,59,33.2,5,50,-4.4,659.6,95,0,0,0,3,17,0,1,
0.136793981481481,3,16,59,48.4,5.1,51,-4.5,659.6,66,0,0,0,0,3,18,0,1
0.137488425925926,3,17,59,35.5,5.2,50,-4,659.6,61,0,0,0,0,3,19,0,1
0.13818287037037,3,18,59,41.3,5.2,51,-4.3,659.6,55,0,0,0,0,3,20,0,1
0.138877314814815,3,19,59,35.8,5.1,52,-3.9,659.6,69,0,0,0,3,21,0,1,
0.139571759259259,3,20,59,35,5.2,50,-4.1,659.6,75,0,0,0,3,22,0,1,
0.140266203703704,3,21,59,41.4,5.1,51,-4.4,659.7,73,0,0,0,3,23,0,1,
0.140960648148148,3,22,59,39,5.2,51,-4.2,659.7,75,0,0,0,3,24,0,1,
0.141655092592593,3,23,59,37.9,5.2,51,-4.1,659.7,75,0,0,0,3,25,0,1,
0.142349537037037,3,24,59,37.1,5.2,52,-4,659.7,86,0,0,0,3,26,0,1,
0.143043981481481,3,25,59,35.2,5.2,51,-4.1,659.6,92,0,0,0,3,27,0,1,
0.143738425925926,3,26,59,35.5,5.3,50,-4.2,659.6,95,0,0.2,0,3,28,0,1,
0.14443287037037,3,27,59,31.5,5.4,48,-4.5,659.6,100,0.5,1.3,-0.6,3,29,0,1,
0.145127314814815,3,28,59,40.5,5.4,48,-4.9,659.6,102,1.4,2.3,-1.2,3,30,0,1,
0.145821759259259,3,29,59,31.7,5.5,46,-4.8,659.7,107,1.8,2.9,-1,3,31,0,1,
0.146516203703704,3,30,59,36.5,5.5,45,-5.3,659.7,108,2.1,3.1,-0.8,3,32,0,1,
0.147210648148148,3,31,59,38.9,5.4,45,-5.5,659.7,102,2.4,3.2,-0.6,3,33,0,1,
0.147905092592593,3,32,59,33.8,5.4,45,-5.4,659.7,102,3.4,4.7,-1.2,3,34,0,1,
0.148599537037037,3,33,59,38.4,5.3,46,-5.7,659.7,115,4.3,5.2,-1,3,35,0,1,
0.149293981481481,3,34,59,40.2,4.9,48,-5.3,659.7,110,4.7,5.1,-0.6,3,36,0,1,
0.149988425925926,3,35,59,30.4,4.7,47,-5.3,659.7,104,5.8,6.4,-0.6,3,37,0,1,
0.15068287037037,3,36,59,32.8,4.6,49,-5.4,659.7,106,7.3,7.7,-0.4,3,38,0,1,
0.151377314814815,3,37,59,32.2,4.4,48,-5.4,659.7,110,9.2,9.7,-0.4,3,39,0,1,
0.152071759259259,3,38,59,38.8,4.6,47,-5.9,659.7,111,9.9,10.6,-0.8,3,40,1,1,
0.152766203703704,3,39,59,40.9,4.7,47,-5.7,659.7,112,11.7,12.3,-0.6,3,41,1,1,
0.153460648148148,3,40,59,42.6,4.8,47,-5.8,659.7,113,15,14.7,0,3,42,1,1,
0.154155092592593,3,41,59,43.7,4.8,46,-5.5,659.7,111,18.6,16.4,1.8,3,43,0,1,
0.154849537037037,3,42,59,39.1,5,45,-5.8,659.7,107,25.2,19.9,4.6,3,44,1,1,
0.155543981481481,3,43,59,41.1,5.2,44,-5.9,659.7,108,30.1,23,6.8,3,45,0,1,
0.156238425925926,3,44,59,45.8,5.5,44,-6.1,659.8,107,35.6,25.6,9.2,3,46,1,1,
0.15693287037037,3,45,59,43.4,5.6,44,-5.8,659.8,106,40.6,28.4,11.8,3,47,0,1,
0.157627314814815,3,46,59,43.5,5.6,45,-5.7,659.8,107,45.6,31.2,13.8,3,48,0,1,
0.158321759259259,3,47,59,41,5.6,44,-5.5,659.8,104,50.1,33.2,16.6,3,49,0,1,
0.159016203703704,3,48,59,39.9,5.6,44,-5.7,659.8,105,53.1,34.1,18.4,3,50,0,1,
0.159710648148148,3,49,59,42.3,5.8,45,-5.8,659.8,106,56.7,35.8,20.6,3,51,0,1,
0.160405092592593,3,50,59,38.7,5.8,45,-5.2,659.9,106,61.3,38.4,22.4,3,52,0,1,
0.161099537037037,3,51,59,38.6,5.8,45,-5.3,659.9,109,65.6,39.7,25.4,3,53,0,1,
0.161793981481481,3,52,59,42.6,5.8,45,-5.2,659.9,110,70.7,42.2,28.2,3,54,0,1,
0.162488425925926,3,53,59,42.4,5.8,46,-5.2,659.9,109,76.7,45.2,30.8,3,55,0,1,
0.16318287037037,3,54,59,40.5,5.9,45,-5,659.9,110,82.8,46.8,34.6,3,56,0,1,
0.163877314814815,3,55,59,36.5,5.9,45,-5,659.9,112,92.7,49.9,41.6,3,57,0,1,
0.164571759259259,3,56,59,39.6,6,45,-5,659.9,111,100,52.5,46.8,3,58,0,1,
0.165266203703704,3,57,59,39.8,6.1,45,-4.8,659.9,107,105.4,54.5,50.5,3,59,0,1,
0.165960648148148,3,58,59,37.6,6.2,45,-5,659.9,108,109.5,55.1,53.5,4,0,1,1,
0.166655092592593,3,59,59,40.6,6.3,44,-4.7,659.9,106,114.1,55.8,57.7,4,1,0,1,
0.167349537037037,4,0,59,34.3,6.4,44,-5,659.9,104,118.1,56.3,61.1,4,2,0,1,
0.168043981481481,4,1,59,44.6,6.6,43,-5,659.9,104,122.5,57.1,64.7,4,3,0,1,
0.168738425925926,4,2,59,36.2,6.8,42,-5.1,659.9,101,128.3,59.3,67.9,4,4,0,1,
0.16943287037037,4,3,59,41.5,7,42,-5.4,659.9,97,131.1,58.5,71.9,4,5,0,1,
0.170127314814815,4,4,59,33.7,7.1,41,-5,659.9,98,134.6,58.5,75.3,4,6,0,1,
0.170821759259259,4,5,59,40.2,7.3,41,-5.4,659.9,99,139.1,58.8,79.7,4,7,0,1,
0.171516203703704,4,6,59,47.5,7.3,42,-5,659.9,103,142,57.5,83.9,4,8,0,1,
0.172210648148148,4,7,59,44.6,7.3,43,-4.7,659.9,101,145.5,56.7,88.1,4,9,0,1,
0.172905092592593,4,8,59,40.5,7.3,44,-4.5,659.9,99,149.7,55.9,92.9,4,10,0,1,
0.173599537037037,4,9,59,42.9,7.3,47,-4.1,659.9,83,154.4,55.7,97.9,4,11,0,1,
0.174293981481481,4,10,59,36,7.4,48,-3.2,660,28,100,158.3,55.2,102.7,4,12,0,1
0.174988425925926,4,11,59,42.2,7.4,48,-2.9,660,344,15,164,56.4,107.1,4,13,0,1
0.17568287037037,4,12,59,43.4,7.5,49,-2.9,660,321,25,169.4,57.7,110.9,4,14,0,1
0.176377314814815,4,13,59,37.3,7.6,49,-2.4,660,309,0,173.9,57.9,115.5,4,15,0,1
0.177071759259259,4,14,59,32.2,7.7,49,-2.3,660,335,0,178.1,58.6,118.9,4,16,0,1
0.177766203703704,4,15,59,32.2,7.8,48,-2.3,660,326,0,182.5,59.8,122.1,4,17,0,1
0.178460648148148,4,16,59,39,7.8,47,-2.6,660,326,0,188.1,61.2,126.1,4,18,0,1
0.179155092592593,4,17,59,36.6,7.9,46,-2.9,660,360,0,193.4,62.7,129.9,4,19,0,1
0.179849537037037,4,18,59,34.9,8.1,45,-2.8,660,234,0,198.8,63.5,134.5,4,20,0,1
0.180543981481481,4,19,59,37.1,8.2,44,-3.1,660,154,0,204.1,63.6,138.9,4,21,0,1
0.181238425925926,4,20,59,37.9,8.3,44,-3.3,660,137,36,209.3,63.8,144.7,4,22,0,1
0.18193287037037,4,21,59,35.7,8.3,44,-3.2,660,94,20,213.2,63.9,149,4,23,0,1
0.182627314814815,4,22,59,37.8,8.3,44,-3.4,660,87,36,214.4,64.9,150.8,4,24,1,1
0.183321759259259,4,23,59,36.4,8.4,43,-3.2,660,81,172.8,63.2,121.7,4,25,0,1,
0.184016203703704,4,24,59,36.7,8.6,43,-3.5,660,76,108.6,62.1,52.3,4,26,1,1,
0.184710648148148,4,25,59,23.6,8.6,40,-3.4,660.1,85,102,64.7,33.8,4,27,1,1,
